title, author, rating, format, price, year
Pineapple Mystery Box: A Pineapple Port Mystery: Book Two (Pineapple Port Mysteries 2),Amy Vansant,4.7 out of 5 stars, ,0.00,2015
Lost And Found (The September Day Series Book 1),Amy Shojai,4.2 out of 5 stars, ,0.00,2017
The NightShade Forensic Files: Under Dark Skies (Book 1),A.J. Scudiere,4.4 out of 5 stars, ,0.00,2014
A Toy for Christmas (DroneKing Cozy Mystery Trilogy Book 1),Mary Jane Forbes,4.5 out of 5 stars, ,0.00,2018
Reindeer & Robberies: A Cruise Ship Mystery (Cruise Ship Christian Cozy Mysteries Series Book 15),Hope Callaghan,4.8 out of 5 stars, ,0.00,2018
A Picture of Murder (A Lady Hardcastle Mystery Book 4),T E Kinsey,4.7 out of 5 stars, ,0.00,2018
Disorganized Crime: A Kat Makris Greek Mafia Novel,Alex A. King,4.2 out of 5 stars, ,0.00,2015
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
Rock & Roll Homicide (Rock & Roll Mystery Series Book 1),RJ McDonnell,4.2 out of 5 stars, ,0.00,2008
A Friend of Silence (A Roger and Bess Mystery Book 1),M. Lee Prescott,3.9 out of 5 stars, ,0.00,2013
Mail Order Bride 4 Book Box Set: Sweet Clean Historical Western Mail Order Bride Mystery Romance,Karla Gracey,4.3 out of 5 stars, ,0.00,2017
The Body in the Attic (A Jazzi Zanders Mystery Book 1),Judi Lynn,4.2 out of 5 stars, ,0.99,2018
Probable Paws (Mystic Notch Cozy Mystery Series Book 5),Leighann Dobbs,4.7 out of 5 stars, ,0.00,2016
The Babbling Brook Naked Poker Club - Book One,Ann Warner,4.7 out of 5 stars, ,0.00,2016
Dyeing Season (Dewberry Farm Mysteries Book 5),Karen MacInerney,4.9 out of 5 stars, ,0.00,2019
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
Murder on The Mind (The Jeff Resnick Mystery Series Book 1),L.L. Bartlett,4.3 out of 5 stars, ,0.00,2008
Plum Tea Crazy (A Tea Shop Mystery),Laura Childs,4.4 out of 5 stars, ,6.47,2019
Blue Moon: A Jack Reacher Novel,Lee Child,, ,26.09,2019
Throw a Monkey Wrench (An Emma Cassidy Mystery Book 1),Karen Chester,4.3 out of 5 stars, ,0.00,2016
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
Death by the Book: A 1930s Murder Mystery (Poison Ink Mysteries Book 1),Beth Byers,4.1 out of 5 stars, ,0.00,2019
Vigilantes and Lovers (J.R. Finn Sailing Mystery Series Book 3),,4.7 out of 5 stars, ,0.00,2019
Reindeer & Robberies: A Cruise Ship Mystery (Cruise Ship Christian Cozy Mysteries Series Book 15),Hope Callaghan,4.8 out of 5 stars, ,0.00,2018
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
Armed and Fabulous (Lexi Graves Mysteries Book 1),Camilla Chafer,4.2 out of 5 stars, ,0.00,2013
Men~ Women~ and the Mystery of Love: Practical Insights from John Paul II’s Love and Responsibility,Edward Sri,4.8 out of 5 stars, ,11.55,2015
Babylon Mystery Religion: Ancient and Modern,Ralph Woodrow,4.3 out of 5 stars, ,,
The Complete Murdoch Mysteries Collection: Except the Dying; Under the Dragon's Tail; Poor Tom is Cold; Let Loose the Dogs; Night's Child; Vices of My Blood; Journeyman to Grief,Maureen Jennings,4.6 out of 5 stars, ,8.99,2013
Mystery on Church Hill (The Virginia Mysteries),Steven K. Smith,4.7 out of 5 stars, ,9.99,2013
The Hanover Square Affair (Captain Lacey Regency Mysteries Book 1),Ashley Gardner,4.1 out of 5 stars, ,0.00,2014
Hook~ Line and Blinker (A Miss Fortune Mystery Book 10),Jana DeLeon,4.8 out of 5 stars, ,5.99,2017
Chasing a Blond Moon: A Woods Cop Mystery,Joseph Heywood,4.1 out of 5 stars, ,12.76,2019
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
The Ice Maiden: Gripping crime thriller (PREQUEL Detective Inspector Jack Gilbert),Michael Saunders,3.9 out of 5 stars, ,0.00,2018
The Gray and Guilty Sea: An Oregon Coast Mystery (Garrison Gage Series Book 1),Scott William Carter,4.4 out of 5 stars, ,0.00,2010
Deliver Us From Evil: A Chautauqua Murder Mystery (Mimi Goldman Chautauqua Mysteries Book 3),Deb Pines,4.8 out of 5 stars, ,0.00,2015
Booked for Trouble (A Lighthouse Library Mystery Book 2),Eva Gates,4.4 out of 5 stars, ,5.99,2015
Marriages and Murder (Hang Ten Australian Cozy Mystery Book 11),Stacey Alabaster,4.9 out of 5 stars, ,0.00,2019
Courage Stolen: A Ray Courage Mystery (Ray Courage Private Investigator Series Book 4),R. Scott Mackey,4.6 out of 5 stars, ,0.00,2015
A Jazzy Little Murder: A Violet Carlyle Cozy Historical Mystery (The Violet Carlyle Mysteries Book 13),Beth Byers,, ,4.99,2019
A Mew To A Kill (Mystic Notch Cozy Mystery Series Book 3),Leighann Dobbs,4.7 out of 5 stars, ,0.00,2015
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
Murder Among the Roses: A Violet Carlyle Cozy Historical Mystery (The Violet Carlyle Mysteries Book 5),Beth Byers,4.7 out of 5 stars, ,0.00,2018
Cut and Run,Mary Burton,4.6 out of 5 stars, ,0.00,2018
Lacey Luzzi: Sprouted: a humorous~ cozy mystery! (Lacey Luzzi Mafia Mysteries Book 11),Gina LaManna,4.8 out of 5 stars, ,0.00,2018
Gunpowder Chowder (A Hooked & Cooked Cozy Mystery Series Book 1),Lyndsey Cole,4.3 out of 5 stars, ,0.00,2015
My Sister's Murderer (Book 1),Liv Bennett,4.6 out of 5 stars, ,0.00,2018
Murder at the Mousetrap: Bunburry - A Cosy Mystery Series 1,,4.1 out of 5 stars, ,0.00,2019
Blood Into Wine: A Dead Cold Mystery,Blake Banner,4.5 out of 5 stars, ,2.99,2019
The Bear Trap (Mike Bowditch Mysteries),Paul Doiron,4.2 out of 5 stars, ,0.00,2017
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
Gunpowder Chowder (A Hooked & Cooked Cozy Mystery Series Book 1),Lyndsey Cole,4.3 out of 5 stars, ,0.00,2015
My Sister's Murderer (Book 1),Liv Bennett,4.6 out of 5 stars, ,0.00,2018
Murder at the Mousetrap: Bunburry - A Cosy Mystery Series 1,,4.1 out of 5 stars, ,0.00,2019
Blood Into Wine: A Dead Cold Mystery,Blake Banner,4.5 out of 5 stars, ,2.99,2019
The Bear Trap (Mike Bowditch Mysteries),Paul Doiron,4.2 out of 5 stars, ,0.00,2017
Edit to Death (A Myrtle Clover Cozy Mystery Book 14),Elizabeth Spann Craig,5.0 out of 5 stars, ,4.99,2019
The Best American Mystery Stories 2018 (The Best American Series ®),,4.5 out of 5 stars, ,9.99,2018
Killer Keys (Cozy Corgi Mysteries Book 10),Mildred Abbott,4.8 out of 5 stars, ,0.00,2019
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
A New Prospect: A Sam Jenkins Mystery,Wayne Zurl,4.6 out of 5 stars, ,0.00,2016
No Woman Left Behind: A Lexi Carmichael Mystery~ Book Six,Julie Moffett,4.8 out of 5 stars, ,4.99,2015
A Tale of Mer-der: A Paranormal Witch Cozy Mystery (His Ghoul Friday Book 1),Morgana Best,4.1 out of 5 stars, ,0.00,2019
Sniffing Out a Crime: Dog Fosterer Museum Mysteries (An Art Detective Dog Lover's Short Story Book 1),Lisa Shea,4.4 out of 5 stars, ,0.00,2015
Ghost of a Chance (Maggie Mulgrew Mysteries Book 1),Cate Dean,4.5 out of 5 stars, ,0.00,2016
Pit Perfect Murder (A Barkside of the Moon Cozy Mystery Book 1),Renee George,4.4 out of 5 stars, ,0.00,2018
A Birthday Lunch (Bruno~ Chief of Police Series),Martin Walker,3.3 out of 5 stars, ,0.99,2019
Wave of Deception: A Murder on Maui Mystery,Robert W Stephens,4.4 out of 5 stars, ,0.99,2019
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
A Birthday Lunch (Bruno~ Chief of Police Series),Martin Walker,3.3 out of 5 stars, ,0.99,2019
Wave of Deception: A Murder on Maui Mystery,Robert W Stephens,4.4 out of 5 stars, ,0.99,2019
Losing Your Head (The Charlie Davies Mysteries Book 1),Clare Kauter,4.4 out of 5 stars, ,0.00,2015
Cozy Mysteries: Maple Syrup Murder (An Oh Fudge! Cozy Mystery Series Book 1),Grace Lemon,4.2 out of 5 stars, ,0.00,2016
Angela Marchmont Mysteries: Books 1-3 (The Murder at Sissingham Hall~ The Mystery at Underwood House~ The Treasure at Poldarrow Point) (An Angela Marchmont Mystery),Clara Benson,4.4 out of 5 stars, ,7.49,2016
Family~ Friends~ and Foes: A Cruise Ship Cozy Mystery (Cruise Ship Christian Cozy Mysteries Series Book 11),Hope Callaghan,4.8 out of 5 stars, ,0.00,2017
Lacey Luzzi: Sugared: a humorous~ cozy mystery! (Lacey Luzzi Mafia Mysteries Book 10),Gina LaManna,4.9 out of 5 stars, ,0.00,2017
Foreign Deceit: A David Wolf Mystery,Jeff Carson,4.3 out of 5 stars, ,0.00,2013
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
The Ghosts of Ardenthwaite (The Northminster Mysteries Book 5),Harriet Smart,4.4 out of 5 stars, ,0.00,2016
Two Down~ Bun To Go (Oxford Tearoom Mysteries ~ Book 3),H.Y. Hanna,4.5 out of 5 stars, ,0.00,2016
Previous Confections: An Amish Cupcake Cozy Mystery,Ruth Hartzler,5.0 out of 5 stars, ,0.00,2019
The Sons of Man (Sonya Neslund Mysteries Book 2),Laura Ellison,, ,0.00,2016
The Mortal Blow (Lady Fan Mystery Book 5),Elizabeth Bailey,, ,2.99,2019
Murder at the Ice Ball (Lady Katherine Regency Mysteries Book 3),Leighann Dobbs,4.4 out of 5 stars, ,0.00,2018
Let There Be Light (The Sled Dog Series Book 2),Melissa Storm,4.7 out of 5 stars, ,0.00,2017
A Family Affair (Glock Grannies Cozy Mystery Book 3),Shannon VanBergen,5.0 out of 5 stars, ,0.00,2019
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
The Mystery of Marriage 20th Anniversary Edition: Meditations on the Miracle,Mike Mason,4.7 out of 5 stars, ,8.93,2005
Probable Claws: A Mrs. Murphy Mystery,Rita Mae Brown,4.0 out of 5 stars, ,6.47,2019
Gator Bait (A Miss Fortune Mystery~ Book 5),Jana DeLeon,4.8 out of 5 stars, ,5.99,2014
Shadows at Jamestown (The Virginia Mysteries),Steven K Smith,4.9 out of 5 stars, ,9.83,2017
Poisoned Pages (A Booktown Mystery Book 12),Lorna Barrett,4.5 out of 5 stars, ,12.99,2018
Gin & Murder: A Violet Carlyle Cozy Historical Mystery (The Violet Carlyle Mysteries Book 7),Beth Byers,4.7 out of 5 stars, ,0.00,2019
Christmas Spirit: Cozy Mystery Series (The Middle-aged Ghost Whisperer Book 1),Morgana Best,4.4 out of 5 stars, ,0.00,2015
Motel of the Mysteries,,4.6 out of 5 stars, ,13.00,1979
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
Rules of Engagement (Lexi Graves Mysteries Book 11),Camilla Chafer,4.8 out of 5 stars, ,4.99,2017
The Dark Canyon (A Sheriff Lansing Mystery Book 4),Micah S. Hackler,4.4 out of 5 stars, ,6.99,2019
New Year's Madness: A 1920s Historical Mystery Anthology (The Violet Carlyle Mysteries Book 5),Beth Byers,4.2 out of 5 stars, ,0.00,2018
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
Roses~ Pistachio & Murder: An Oceanside Cozy Mystery Book 73,Susan Gillard,5.0 out of 5 stars, ,0.00,2019
The Krewe: A Mardi Gras Mystery Thrill Ride (Herbert and Melancon Book 1),Seth Pevey,4.7 out of 5 stars, ,0.00,2018
Buried in Books (Bibliophile Mystery),Kate Carlisle,4.7 out of 5 stars, ,6.47,2019
Moon Mysteries,,4.8 out of 5 stars, ,29.95,2011
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
The Walk That Haunts Me: A Ghost Hunter Cozy Mystery (A Ghostly Haunted Tour Guide Cozy Mystery Book 9),Rose Pressey,4.5 out of 5 stars, ,0.00,2019
MULTIPLE MOTIVES: A Kate Huntington Mystery (The Kate Huntington mystery series Book 1),Kassandra Lamb,4.3 out of 5 stars, ,0.00,2011
An Affair to Dismember (Matchmaker Mysteries Book 1),Elise Sax,4.2 out of 5 stars, ,0.00,2017
The Mystery Method: How to Get Beautiful Women Into Bed,Mystery,4.0 out of 5 stars, ,9.99,2007
Mystery and Suspense:The Tipping Point: A mystery thriller full of intrigue about greed~ fraud and murder... (International Mystery: Book 1),Walter Danley,3.9 out of 5 stars, ,0.00,2013
Southern Fortunes (Sweet Tea Witch Mysteries Book 10),Amy Boyles,4.3 out of 5 stars, ,0.00,2019
A Picture of Murder (A Lady Hardcastle Mystery Book 4),T E Kinsey,4.7 out of 5 stars, ,0.00,2018
Murder in Chicago: Northwest Cozy Mystery Series,Dianne Harman,4.0 out of 5 stars, ,0.00,2019
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
Reindeer & Robberies: A Cruise Ship Mystery (Cruise Ship Christian Cozy Mysteries Series Book 15),Hope Callaghan,4.8 out of 5 stars, ,0.00,2018
The Dark Canyon (A Sheriff Lansing Mystery Book 4),Micah S. Hackler,4.4 out of 5 stars, ,6.99,2019
A Body in a Bathhouse (A Mitch O'Reilly Mystery Book 1),Brad Shreve,4.7 out of 5 stars, ,0.00,2019
The Case of the Valiant Vizsla (The Thousand Islands Doggy Inn Mysteries Book 23),B.R. Snow,4.7 out of 5 stars, ,0.00,2019
Shaded Light: The Case of the Tactless Trophy Wife (The Manziuk and Ryan Mysteries Book 1),J. A. Menzies,4.3 out of 5 stars, ,0.00,2013
French Twist and Murder: A Petite Savannah Mystery Book 2,Lori Woods,4.7 out of 5 stars, ,0.00,2019
The Sans Pareil Mystery (The Detective Lavender Mysteries Book 2),Karen Charlton,4.5 out of 5 stars, ,0.00,2015
A Wrench in the Works (A Fixer-Upper Mystery Book 6),Kate Carlisle,4.7 out of 5 stars, ,7.99,2018
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
Slice of Paradise Cozy Mysteries~ The Complete Series Box Set: With All 5 Books & All 5 Recipes from the series Plus a Bonus Prequel,Nancy McGovern,4.7 out of 5 stars, ,0.00,2018
Murder on Skiathos (Rose Simpson Mysteries Book 8),Margaret Addison,4.4 out of 5 stars, ,0.00,2018
The Mysteries of Harris Burdick,Chris Van Allsburg,4.7 out of 5 stars, ,14.81,1984
Fortune Hunter (A Miss Fortune Mystery Book 8),Jana DeLeon,4.8 out of 5 stars, ,5.99,2016
Enter the Witch: A Cozy Paranormal Mystery (Witches of Whisper Grove Book 1),Andris Bear,4.4 out of 5 stars, ,0.00,2018
Lily White Lie (Wrenn Grayson Mystery Series Book 3),Connie Chappell,4.9 out of 5 stars, ,0.00,2018
A Quiet Life in the Country (A Lady Hardcastle Mystery Book 1),T E Kinsey,4.3 out of 5 stars, ,0.00,2016
Murder in the Secret Garden (A Book Retreat Mystery 3),Ellery Adams,4.6 out of 5 stars, ,7.99,2016
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
Swag in Savannah: A Made in Savannah Cozy Mystery (Made in Savannah Cozy Mysteries Series Book 4),Hope Callaghan,4.7 out of 5 stars, ,0.00,2016
7th street crew mystery series: Vol 1-2,Willow Rose,4.5 out of 5 stars, ,0.00,2016
Blind Search: A Mercy and Elvis Mystery (Mercy and Elvis Mysteries),Paula Munier,, ,26.99,2019
Plum Tea Crazy (A Tea Shop Mystery),Laura Childs,4.4 out of 5 stars, ,6.47,2019
Cuts like a knife,,, ,0.00,2019
Family Ghouls (A Greek Ghouls Mystery Book 1),Alex A. King,4.1 out of 5 stars, ,0.00,2017
Death Bakes a Pecan Pie (Fresh-Baked Mystery) (Volume 14),Livia J. Washburn,4.4 out of 5 stars, ,12.99,2018
A TALE OF TWO LENORES: A Hylton Mystery (Hylton Series),,, ,10.95,2019
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
Murder in the First Edition (Bookstore Mystery),Lauren Elliott,, ,7.99,2019
One Deadly Sister: A Women Sleuths Mystery Romance (Sandy Reid Mystery Series Book 1),Rod Hoisington,3.9 out of 5 stars, ,0.00,2014
The Vanishing Man: A Prequel to the Charles Lenox Series (Charles Lenox Mysteries Book 12),Charles Finch,4.8 out of 5 stars, ,13.99,2019
Murder on a Cruise Ship (A Ridgeway Rescue Mystery Book 4),P. Creeden,4.6 out of 5 stars, ,0.00,2019
The Sans Pareil Mystery (The Detective Lavender Mysteries Book 2),Karen Charlton,4.5 out of 5 stars, ,0.00,2015
Pecan Pies and Dead Guys (Southern Ghost Hunter Mysteries Book 7),Angie Fox,4.8 out of 5 stars, ,4.99,2018
Played to Death: A Scott Drayco Mystery (Scott Drayco Mystery Series Book 1),BV Lawson,4.2 out of 5 stars, ,0.00,2014
Whiskers in the Dark: A Mrs. Murphy Mystery,Rita Mae Brown,, ,18.30,2019
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
Man: The Grand Symbol of the Mysteries Essays in Occult Anatomy,,5.0 out of 5 stars, ,15.95,2009
Death Comes to Town (A Darcy Sweet Cozy Mystery Book 1),K.J. Emrick,4.0 out of 5 stars, ,0.00,2013
Merry Wrath Mysteries Boxed Set Vol. III (Books 7-9),Leslie Langtry,4.8 out of 5 stars, ,6.99,2019
Claws for Concern (Cat in the Stacks Mystery),Miranda James,4.6 out of 5 stars, ,6.47,2019
Longstone: A DCI Ryan Mystery (The DCI Ryan Mysteries Book 10),LJ Ross,4.7 out of 5 stars, ,0.00,2018
Booking the Crook (A Bookmobile Cat Mystery),Laurie Cass,, ,6.47,2019
A Wrench in the Works (A Fixer-Upper Mystery Book 6),Kate Carlisle,4.7 out of 5 stars, ,7.99,2018
The Twice-Killed Man: An Edwardian Mystery (Montclaire Weekend Mysteries Book 9),E. A. Allen,4.2 out of 5 stars, ,0.00,2014
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
The Patrone Case (A Markham Sisters Cozy Mystery Novella Book 16),Diana Xarissa,4.0 out of 5 stars, ,0.00,2019
Is This Suitcase Taken? (Sweetfern Harbor Mystery Book 13),Wendy Meadows,4.7 out of 5 stars, ,0.00,2019
Swamp Sniper (A Miss Fortune Mystery~ Book 3),Jana DeLeon,4.8 out of 5 stars, ,5.99,2013
Pecan Pies and Dead Guys (Southern Ghost Hunter Mysteries Book 7),Angie Fox,4.8 out of 5 stars, ,4.99,2018
Deadly Undertow (Lantern Beach Mysteries Book 6),Christy Barritt,4.9 out of 5 stars, ,0.00,2018
The Protector (A Sydney Valentine Mystery Book 1),Danielle L. Davis,4.1 out of 5 stars, ,0.00,2018
Healing Danger: A Fortis Security Novel Book 1 (Fortis Security Series),Maddie Wade,4.4 out of 5 stars, ,0.00,2016
Total Consecration Through the Mysteries of the Rosary,Fr. Ed Broom OMV,5.0 out of 5 stars, ,14.65,2017
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
A Deadly Delivery: A Psychic Cafe Mystery,April Fernsby,4.6 out of 5 stars, ,0.00,2018
The Jewel Robbery at the Grand Metropolitan,,4.7 out of 5 stars, ,0.00,2019
THE BLACK WIDOW - MARK KANE MYSTERIES - BOOK THREE: A Private Investigator Clean Mystery & Suspense Series. Murder Mysteries with more Twists and Turns than a Roller Coaster.,John Hemmings,4.4 out of 5 stars, ,0.00,2015
Pumpkins in Paradise (The Tj Jensen Mysteries Book 1),Kathi Daley,4.4 out of 5 stars, ,7.99,2019
The Mint Julep Murders (Southern Ghost Hunter Mysteries Book 8),Angie Fox,, ,4.99,2019
Hemlocked and Loaded (Spellbound Paranormal Cozy Mystery Book 9),Annabel Chase,4.8 out of 5 stars, ,0.00,2017
A Dead Red Cadillac (The Dead Red Mystery Series~ Book 1),RP Dahlke,4.1 out of 5 stars, ,0.00,2011
A Killer Carol (An Amish Mystery),Laura Bradford,, ,7.99,2019
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
Missing Under The Mistletoe: A Flower Shop Mystery Christmas Novella,Kate Collins,4.8 out of 5 stars, ,6.99,2018
Ballpark Mysteries Super Special #1: The World Series Curse,David A. Kelly,4.5 out of 5 stars, ,5.99,2016
Miss Sylvia's Stolen Bible: Kari Jacobs Lawyer Sleuth Cozy Mystery Series Book 1,Harper Harris,4.6 out of 5 stars, ,0.00,2018
The Bald Bandit (A to Z Mysteries),Ron Roy,4.5 out of 5 stars, ,4.99,1997
Murder Unexpected: a gripping murder mystery (Kat and Mouse Book 2),Anita Waller,4.6 out of 5 stars, ,0.00,2019
The Case of The Hated Body (The Sleepless Detective Series),Carrie Marsh,3.4 out of 5 stars, ,0.00,2017
The Roman Mysteries Collection Caroline Lawrence 6 Books Box Set,Caroline Lawrence,, ,39.99,2017
Murder on Skiathos (Rose Simpson Mysteries Book 8),Margaret Addison,4.4 out of 5 stars, ,0.00,2018
Rosie's Revenge (A Rosie's Family Mystery Book 1),,4.5 out of 5 stars, ,0.00,2014
Murder In The Dark: a gripping crime mystery full of twists,Betsy Reavley,4.0 out of 5 stars, ,0.00,2018
THE LONG DEAD: A gripping British murder mystery with detective John Blizzard,John Dean,4.0 out of 5 stars, ,0.00,2017
Deadly Magic (Grace Holliday Cozy Mystery Book 1),Elisabeth Crabtree,3.8 out of 5 stars, ,0.00,2014
Whiskey Rebellion: An Addison Holmes Mystery (Addison Holmes Mysteries Book 1),Liliana Hart,4.2 out of 5 stars, ,0.00,2013
The Burnside Mystery Series~ Box Set # 1~  Books 1-3 (The Burnside Mystery Series Box Set),David Chill,4.3 out of 5 stars, ,8.99,2016
Sliced Up: A Cozy Murder Mystery,Lyndsey Cole,4.1 out of 5 stars, ,0.00,2016
A Subtle Murder (A Rose Beckingham Murder Mystery Book 1),Blythe Baker,4.1 out of 5 stars, ,0.00,2019
Haunted And Hexed (Blackwood Bay Witches Paranormal Cozy Mystery Book 1),Misty Bane,4.5 out of 5 stars, ,0.00,2019
Mystery of History Vol 2 *NOP,Linda Lacour Hobar,4.2 out of 5 stars, ,43.69,2007
THE WINTER MYSTERY an absolutely gripping whodunit full of twists,,4.1 out of 5 stars, ,0.00,2018
The McHenry Inheritance (Quill Gordon Mystery Book 1),Michael Wallace,4.1 out of 5 stars, ,0.00,2012
Mind Your Manors (A Flamingo Realty Mystery Book 1),CeeCee James,4.5 out of 5 stars, ,0.00,2018
My Sister's Fear (A Slater Mystery Book 2),T.J. Jones,5.0 out of 5 stars, ,0.00,2019
